article_id,annotator,node,ranges,tokens,label
5cf47390896a7fea06009d1f,D,3.0,"[[2372, 2431]]","Há que saber vivê-la no presente, com respeito pelo passado",Policy
5cf45f4e896a7fea06ff684a,D,10.0,"[[2998, 3094]]","Nesta matéria, o envolvimento do Orçamento do Estado tem que ser também reforçado de forma clara",Policy
5cf45de6896a7fea06ff4c48,B,13.0,"[[3322, 3505]]",Deve também garantir uma política para as profissões do SNS que se adeque às reais necessidades dos cidadãos sem se confinar às lógicas intrínsecas das carreiras pensadas isoladamente,Policy
5cf46c00896a7fea06002671,C,12.0,"[[919, 995]]",que permita mecanismos de financiamento conjunto entre geografias e sectores,Policy
5d04c421896a7fea06a0f5fc,A,21.0,"[[3355, 3432]]","Ao turista ou visitante de passagem, é bom aconselhar prudência no entusiasmo",Policy
5cf45adb896a7fea06ff24e3,D,71.0,"[[4886, 5067]]","apostar nas forças benignas da globalização e reduzir a desigualdade através da educação, da qualificação das pessoas, da pressão social através da política e da mudança tecnológica",Policy
5cf472a7896a7fea060088d0,B,18.0,"[[1716, 1727]]",respeite-se,Policy
5cf461e1896a7fea06ff8d16,C,39.0,"[[142, 173]]",chegou o momento de dizer basta,Policy
5d04bbb3896a7fea06a062d6,B,37.0,"[[6693, 6801]]",as políticas corporativas não devem subalternizar os interesses legítimos de uma Liga e dos adeptos em geral,Policy
5cf45cb1896a7fea06ff432e,C,6.0,"[[3395, 3629]]","as faculdades de medicina e outros estabelecimentos de saúde que preparam profissionais deverão alterar substancialmente os seus planos de estudo contemplando, para além dos clássicos aspectos biomédicos, o sector das ciências sociais",Policy
5cf45d65896a7fea06ff4858,B,0.0,"[[3930, 4047]]",A “Nova Agenda Estratégica para o Ensino Superior em Portugal” deve valorizar esta dimensão da ação das universidades,Policy
5d04c4ab896a7fea06a0f966,D,29.0,"[[6829, 7022]]","as instituições politécnicas deviam ser reforçadas na missão para os quais foram criadas, dando a possibilidade, àquelas que têm condições, de terem alunos de doutoramento nas suas instituições",Policy
5cf461eb896a7fea06ff8d65,B,24.0,"[[4281, 4358]]","Exige-se, pois, uma explicação do Governo: onde vai cortar, porquê e para quê",Policy
5cf45de6896a7fea06ff4c48,A,5.0,"[[2608, 2737]]","A valorização dos profissionais é uma estratégia importante para reforçar o SNS, e não deve ficar refém de alavancagens elitistas",Policy
5cf465e2896a7fea06ffd558,D,0.0,"[[2263, 2382]]",para se conseguir aumentar o nível de investimento é necessário que a dotação de capital na economia portuguesa aumente,Policy
5cf46618896a7fea06ffd748,C,13.0,"[[2587, 2664]]",o apoio aos países de origem e trânsito nos seus processos de desenvolvimento,Policy
5cf461eb896a7fea06ff8d65,C,11.0,"[[4490, 4527]]",os deputados devem exigir explicações,Policy
5cf45f44896a7fea06ff680b,C,13.0,"[[2775, 2964]]","a UE, a América Latina e as Caraíbas devem trabalhar em conjunto para celebrar a sua diversidade cultural, bem como o que têm em comum, e promover projetos que se tornem mutuamente visíveis",Policy
5cf47793896a7fea0600c1af,C,17.0,"[[1982, 2099]]","No Desporto, mais do que competição, deveremos criar verdadeira “coopetição” (um misto de competição e de cooperação)",Policy
5cf45bdd896a7fea06ff2bf8,B,5.0,"[[1197, 1226]]",Subamos ao alto das montanhas,Policy
5cf46846896a7fea06fff8d2,D,9.0,"[[3737, 3786]]",estar aptos a actuar tanto local como globalmente,Policy
5cf45da4896a7fea06ff4a69,D,7.0,"[[1811, 2054]]","As empresas devem, por isso, assumir um conjunto de pressupostos que derivam da adequação a novas formas de vida e da assunção dos veículos automóveis como um “espaço” que estará sempre conectado com o exterior, em especial com o espaço urbano",Policy
5cf460cd896a7fea06ff8392,D,40.0,"[[6788, 6877]]","Eis o que a comunidade internacional, neste novo contexto, não pode permitir que aconteça",Policy
5cf45f4e896a7fea06ff684a,C,9.0,"[[2969, 2996]]",devemos ser mais ambiciosos,Policy
5cf47588896a7fea0600a76d,C,5.0,"[[8565, 8604]]",urge estar preparados para as enfrentar,Policy
5cf45c2c896a7fea06ff3e2a,C,16.0,"[[2835, 2872]]",Sustentabilidade demográfica e social,Policy
5d04b991896a7fea06a049f5,D,22.0,"[[3565, 3634]]","Neste, como em tantos outros casos, exige-se uma governação integrada",Policy
5cf465d2896a7fea06ffd4aa,B,1.0,"[[858, 938]]","todos, accionistas e trabalhadores, têm de conter as suas legítimas expectativas",Policy
5cdd9732896a7fea062d6f8f,C,13.0,"[[4285, 4383]]","em nome da accountability social, esta modalidade de tratar o interesse público deve chegar ao fim",Policy
5cf45c2c896a7fea06ff3e2a,C,9.0,"[[1452, 1489]]",Sustentabilidade económico-financeira,Policy
5cf46618896a7fea06ffd748,D,21.0,"[[3940, 4057]]","responder efetiva e adequadamente à enorme pressão que, desregulados, os movimentos populacionais poderão representar",Policy
5cf46441896a7fea06ffb7d7,C,24.0,"[[4108, 4149]]",O que a política precisa é de boas regras,Policy
5cf4699b896a7fea06000352,D,14.0,"[[4969, 5250]]","Esta dificuldade deveria, portanto, apelar a políticas comprometidas com o desenvolvimento dos 2.º Pilar (poupança de iniciativa colectiva/fundos de pensões) e 3.º Pilar (poupança de iniciativa individual/PPR), em que há espaço para a gestão pública, gestão privada e gestão social",Policy
5cf45bdd896a7fea06ff2bf8,B,7.0,"[[1228, 1254]]",percorramos troços de rios,Policy
5cf45dac896a7fea06ff4aa8,C,9.0,"[[2350, 2650]]","É certo que Portugal pode (e deve, a nosso ver) reforçar muito mais os laços com os países (e regiões) do espaço lusófono à escala global – a todos os níveis: cultural, social, económico e até político –, despertando de vez a CPLP: Comunidade dos Países de Língua Portugal da sua substancial letargia",Policy
5cf46587896a7fea06ffd19d,C,28.0,"[[4600, 4705]]","é tarefa central de quem a dirige mantê-la viva e se possível fazê-la crescer, em todas as suas dimensões",Policy
5cf46673896a7fea06ffd9e4,C,13.0,"[[3598, 3685]]",Exigimos aos ministros das Finanças da União Europeia que cheguem a uma decisão - Agora,Policy
5cf46c00896a7fea06002671,C,13.0,"[[997, 1072]]",que disponibilize os resultados da investigação fora de grilhões editoriais,Policy
5cf476b9896a7fea0600bddd,B,7.0,"[[2249, 2332]]",É preciso mudar o padrão de mobilidade centrado no transporte motorizado individual,Policy
5cf47ac5896a7fea0600f1cc,C,20.0,"[[4098, 4275]]","Importa, sim, que essa invisibilidade cesse quando começar, em cada ministério e com representação sindical, o processo de regularização da precariedade na administração pública",Policy
5cf463ce896a7fea06ffb465,C,1.0,"[[4834, 4856]]",é preciso salvar o SNS,Policy
5cf46846896a7fea06fff8d2,C,10.0,"[[4050, 4121]]","Temos que valorizar a cooperação e a partilha, na criação de um caminho",Policy
5cf45e7b896a7fea06ff60cd,D,0.0,"[[655, 675]]",deve continuar a ser,Policy
5cf45ad9896a7fea06ff24d6,B,13.0,"[[4267, 4469]]","cabe a cada um de nós, responsavelmente e sem abdicar destes novos meios e do que de bom eles potenciam, tudo fazer para que a imprensa livre, independente e autónoma subsista e (re)encontre o seu lugar",Policy
5cf46416896a7fea06ffb67e,C,3.0,"[[3706, 3751]]",haja o cuidado de nomear árbitros experientes,Policy
5cf45dac896a7fea06ff4aa8,C,5.0,"[[2656, 2749]]","isso deve fazer-se numa lógica de complementaridade, não, de todo, numa lógica de contradição",Policy
5cf45a83896a7fea06ff224e,B,29.0,"[[3269, 3490]]",a utilização das reservas certas de teor superior a 1% de Li 2 O nos filões ricos em espodumena na região do Barroso deveriam ser já encaradas como sendo de minérios de lítio convertível em carbonato ou hidróxido de lítio,Policy
5cf46791896a7fea06ffe2a4,C,14.0,"[[2356, 2410]]",o conservadorismo deve gizar uma doutrina programática,Policy
5cf46474896a7fea06ffb98d,C,44.0,"[[5385, 5451]]",é preciso também que os cidadãos se envolvam em muito maior escala,Policy
5cf45cb1896a7fea06ff432e,B,32.0,"[[3325, 3369]]",a política também necessita de se modernizar,Policy
5cf46c57896a7fea060028eb,C,1.0,"[[149, 345]]",não deve haver qualquer hesitação em considerar iníqua e a precisar de ser urgentemente resolvida a situação de grande precariedade a que têm sido sujeitos muitos colegas investigadores no Técnico,Policy
5cf461eb896a7fea06ff8d65,C,26.0,"[[4281, 4322]]","Exige-se, pois, uma explicação do Governo",Policy
5cde31c4896a7fea063370a5,C,14.0,"[[3576, 3739]]",há que desenvolver regulação aplicada a todos os clubes e SAD assegurando o cumprimento dos princípios do Fair-Play Financeiro criado pela UEFA e aplicado pela FPF,Policy
5cf4719e896a7fea060082ee,C,7.0,"[[2406, 2442]]",faz bem a todos um pouco de decência,Policy
5ce43ca4896a7fea06697d6f,B,33.0,"[[3942, 4079]]",realçando a importância do papel que podem desempenhar na proteção dos oceanos ao descartarem os filtros em locais de recolha apropriados,Policy
5cf45ae7896a7fea06ff2537,B,1.0,"[[384, 427]]",urge implementar soluções para os problemas,Policy
5cefd3d4896a7fea06d57241,D,14.0,"[[1255, 1322]]",Estas crianças não podem esperar 300 dias para que a lei se efetive,Policy
5cf4618f896a7fea06ff8ad9,B,3.0,"[[3077, 3138]]",Portugal deve olhar com preocupação para o drama da Venezuela,Policy
5cf469b4896a7fea0600041f,D,15.0,"[[2269, 2474]]","Se retivermos um contexto estrutural da falta de independência do centro de arbitragem, o problema da independência e imparcialidade dos árbitros deve ser uma questão fulcral a discutir numa futura reforma",Policy
5cf45ad9896a7fea06ff24d6,C,9.0,"[[6083, 6114]]",Temos de fazer mais do que isso,Policy
5ceb7ce4896a7fea06ab7126,D,24.0,"[[4706, 4719]]",vamos usá-los,Policy
5cf45e23896a7fea06ff4e2f,C,0.0,"[[507, 654]]","a discussão actual, em torno dos ministérios ordenados, não se deve deixar polarizar, apenas, por carências funcionais da pastoral actual da Igreja",Policy
5cf4615e896a7fea06ff894d,D,12.0,"[[2985, 3037]]",é preciso chamar ao Parlamento essa responsabilidade,Policy
5cf46474896a7fea06ffb98d,D,29.0,"[[3582, 3735]]","o Pilar Social Europeu recém aprovado deveria introduzir garantias básicas para todos de contrato de trabalho, acesso à proteção social, saúde e educação",Policy
5cf4615e896a7fea06ff894d,C,19.0,"[[2985, 3037]]",é preciso chamar ao Parlamento essa responsabilidade,Policy
5cf472bd896a7fea06008959,A,20.0,"[[6455, 6516]]",é preciso termos confiança de que há aqui ciência para a cura,Policy
5d04c4ab896a7fea06a0f966,C,14.0,"[[6829, 7022]]","as instituições politécnicas deviam ser reforçadas na missão para os quais foram criadas, dando a possibilidade, àquelas que têm condições, de terem alunos de doutoramento nas suas instituições",Policy
5cf45adb896a7fea06ff24e3,A,33.0,"[[5277, 5296]]",redefinir as regras,Policy
5cf47482896a7fea0600a2cd,C,18.0,"[[4742, 4900]]","O empreendedorismo, a inovação e a criação de startups devem ser orientados em ambientes de profissionalismo, de conhecimento avançado e de grande experiência",Policy
5cf45adb896a7fea06ff24e3,B,3.0,"[[146, 230]]","é importante discutir a doença, identificar os sintomas e propor medidas para a cura",Policy
5cf45da4896a7fea06ff4a69,C,5.0,"[[2056, 2186]]","A indústria não pode ficar indiferente às alterações dos hábitos de consumo, nomeadamente às questões de propriedade e de partilha",Policy
5cf46324896a7fea06ffac81,C,6.0,"[[2906, 3028]]",Sena encarna – ou deveria encarnar – para os portugueses nascidos já depois de Revolução de ’74 um modelo de comportamento,Policy
5d04c473896a7fea06a0f809,C,4.0,"[[4837, 5094]]","Cabe a nós políticos assumir as nossas responsabilidades, sem bairrismos, e ter como desígnio nacional o objectivo de fazer da AM Lisboa a maior e mais próspera da Península Ibérica, e da AM do Porto a líder inequívoca do noroeste do mesmo espaço geográfico",Policy
5cf45bc3896a7fea06ff2b2d,B,26.0,"[[3402, 3608]]","exige-se que exista coincidência entre a defesa dos interesses colectivos do grupo ou profissão, as condições de exercício desta tanto no sector público como no privado e os interesses reguladores do Estado",Policy
5cf4602f896a7fea06ff6f27,C,27.0,"[[4323, 4403]]",há que libertar o país das imposições e constrangimentos que impedem esse avanço,Policy
5cf4699b896a7fea06000352,B,32.0,"[[4969, 5250]]","Esta dificuldade deveria, portanto, apelar a políticas comprometidas com o desenvolvimento dos 2.º Pilar (poupança de iniciativa colectiva/fundos de pensões) e 3.º Pilar (poupança de iniciativa individual/PPR), em que há espaço para a gestão pública, gestão privada e gestão social",Policy
5cf45c2c896a7fea06ff3e2a,B,10.0,"[[2455, 2511]]",a necessidade de acompanhamento da evolução é permanente,Policy
5cf46474896a7fea06ffb98d,C,41.0,"[[3049, 3178]]","a implementação do Acordo de Paris tem mesmo de avançar com novos padrões energéticos, mas com sentido de justiça social e fiscal",Policy
5cf47676896a7fea0600bcba,C,30.0,"[[4525, 4662]]","talvez esteja na hora de adequar a legislação às mudanças do clima e às tendências de consumo, que privilegiam os vinhos menos alcoólicos",Policy
5cf46ffe896a7fea060063cb,C,6.0,"[[3854, 3927]]",Os processos de decisão apressados são um risco que não deve ser assumido,Policy
5cf46b82896a7fea060022c1,C,9.0,"[[5125, 5172]]",devendo ser aplicadas pelos tribunais nacionais,Policy
5cf46fb5896a7fea06006266,D,24.0,"[[5207, 5316]]","para a cumprir, os museus, palácios e monumentos precisam que, segundo célebre enunciado, os deixem trabalhar",Policy
5cf45c80896a7fea06ff4187,D,12.0,"[[3267, 3530]]","É tempo das duas Ordens dos Engenheiros adotarem uma postura proactiva como fez a Ordem dos Médicos, aprofundarem esta questão e promoverem auditorias e ações preventivas, em colaboração com as principais autarquias e os órgãos da administração central envolvidos",Policy
5cf45eba896a7fea06ff6346,B,70.0,"[[9835, 9858]]",Precisamos de histórias,Policy
5cf45f12896a7fea06ff66b8,C,10.0,"[[3852, 3931]]",é tempo de subordinar o poder económico ao poder político – e não o seu inverso,Policy
5cf45eba896a7fea06ff6346,C,41.0,"[[10264, 10285]]",Chega de cordialidade,Policy
5cf47286896a7fea06008819,A,22.0,"[[1593, 1713]]","todos estes intervenientes devem estar juntos à mesma mesa para analisar, discutir e definir o rumo do futebol português",Policy
5cde31c4896a7fea063370a5,B,21.0,"[[4547, 4659]]","os governos portugueses deveriam nomear pessoas conhecedoras de desporto e, principalmente, que tivessem “mundo”",Policy
5cf47390896a7fea06009d1f,B,9.0,"[[2599, 2666]]",tem de saber aceitar as novas manifestações artísticas do seu tempo,Policy
5cf46c00896a7fea06002671,C,1.0,"[[3134, 3229]]",O Horizonte Europa não se deve deslumbrar só com máquinas se quer construir um mundo de pessoas,Policy
5cf47280896a7fea060087f2,C,10.0,"[[3178, 3295]]",banir os automóveis a gasóleo é um passo que tem de ser obrigatoriamente ponderado para se melhorar a qualidade do ar,Policy
5cf47d45896a7fea06010e4e,B,8.0,"[[1261, 1321]]",É preciso dar condições e oportunidades a jovens promissores,Policy
5cf45cb1896a7fea06ff432e,B,36.0,"[[3372, 3629]]","Neste processo global, as faculdades de medicina e outros estabelecimentos de saúde que preparam profissionais deverão alterar substancialmente os seus planos de estudo contemplando, para além dos clássicos aspectos biomédicos, o sector das ciências sociais",Policy
5ce41275896a7fea0667e8ba,B,3.0,"[[1775, 1895]]","devemos resistir à tentação de fazer uma avaliação métrica do sistema de Proteção Civil, dos respetivos meios e recursos",Policy
